permno,fyear,EXECID,grantdate,val,security,ret,retlag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo,val_lag,time
20626,2010,26094,20100701,8.645538736,0,0.286288105,-0.370641269,10.70754245,6.282158596,5.801620601,0.427482055,1.230909743,11.09647019,0.275656876,0.04563047,8.842473026,18
20626,2010,26094,20100212,8.818158419,1,2.93838165,-0.813146224,10.70754245,6.282158596,5.801620601,0.427482055,1.230909743,11.09647019,0.275656876,0.04563047,7.080553434,18
20626,2011,26094,20110701,8.943828619,0,0.272858996,0.286288105,11.26693993,6.823441414,6.205418743,0.559878166,1.316287124,11.15036179,0.260126368,0.062210898,8.645538736,19
20626,2011,26094,20110211,9.168349693,1,0.308651996,2.93838165,11.26693993,6.823441414,6.205418743,0.559878166,1.316287124,11.15036179,0.260126368,0.062210898,8.818158419,19
20626,2012,26094,20120701,9.041586871,0,-0.17589165,0.272858996,11.25295713,6.842855455,6.36023242,0.66537017,1.228056788,11.14511735,0.254084756,0.055742369,8.943828619,20
20626,2012,26094,20120210,9.171413698,1,-0.099663024,0.308651996,11.25295713,6.842855455,6.36023242,0.66537017,1.228056788,11.14511735,0.254084756,0.055742369,9.168349693,20
22111,1993,516,19930701,5.014282733,1,-0.284203163,0.027674829,9.745599972,5.408374644,3.461157738,0.579831764,3.3499241,9.38303238,0.060210249,0.203652621,0,1
22111,1994,516,19940701,6.793179819,1,0.237112785,-0.284203163,9.710100018,5.462564415,4.512128576,0.564854403,2.902121579,9.412709624,0.067777962,0.182430158,7.761905314,2
22111,1995,516,19950701,6.674530706,1,0.43953433,0.237112785,10.05892463,5.767813018,3.987859298,0.634673062,2.792366448,9.659439517,0.070810138,0.243015847,6.793179819,3
22111,1996,516,19960701,6.286678093,1,0.262904319,0.43953433,10.6244404,6.277434954,3.905483775,0.762311447,3.592269904,9.791102422,0.037816582,0.21585397,6.674530706,4
22111,1997,516,19970701,8.491903326,1,0.232325209,0.262904319,10.9130957,6.512691041,3.170554317,0.848391715,3.771368266,9.904037401,0.030239152,0.21770268,6.286678093,5
22111,1998,516,19980701,8.424206188,1,0.180244612,0.232325209,11.2803192,6.937817911,5.419112122,0.700086586,4.554370012,9.973666387,0.018832218,0.217041479,9.295458557,6
22111,1999,516,19990701,9.239329673,1,0.125887339,0.180244612,11.60515526,7.245845125,5.784199011,0.666800285,4.782468339,10.1739726,0.032037455,0.227753694,8.424206188,7
22111,2000,516,20000701,10.42347725,1,-0.035338784,0.125887339,11.83190277,7.448861083,6.023771324,0.631309591,4.887629522,10.28069035,0.029858717,0.216588455,9.239329673,8
22111,2003,18551,20030701,8.744909158,1,-0.036145555,-0.043527679,10.52702658,6.404166447,6.221085018,0.433876049,4.371390779,10.61046367,0.023346441,0.212429848,9.16737528,11
22111,2004,18551,20040701,9.035682881,1,0.051879509,-0.036145555,10.50709914,6.555978793,6.513004093,0.445739479,3.620153848,10.78444122,0.023431846,0.261243712,8.744909158,12
22111,2005,18551,20050701,7.696667536,0,0.12523485,0.051879509,10.95331078,6.992121978,6.564598615,0.382367791,3.93732353,10.88402926,0.013552377,0.230632161,0,13
22111,2005,18551,20050701,8.833932907,1,0.12523485,0.051879509,10.95331078,6.992121978,6.564598615,0.382367791,3.93732353,10.88402926,0.013552377,0.230632161,9.035682881,13
22111,2006,18551,20060701,7.621711443,0,-0.064914274,0.12523485,10.88442576,7.106785561,6.62931501,0.536737861,3.428179712,10.96864647,0.01349788,0.222761971,7.696667536,14
22111,2006,18551,20060213,8.687075124,1,-0.15455879,0.191416756,10.88442576,7.106785561,6.62931501,0.536737861,3.428179712,10.96864647,0.01349788,0.222761971,8.833932907,14
22111,2007,18551,20070212,8.698836006,1,0.039612793,-0.15455879,11.1373032,7.415431753,6.421126788,0.602445749,3.149966617,11.16417617,0.029664919,0.245549332,8.687075124,15
22111,2008,18551,20080701,7.805119632,0,0.100605126,-0.079018061,11.16962479,7.519049737,6.889354807,0.608504519,2.805023521,11.30164872,0.041998808,0.216126198,0,16
22111,2008,18551,20080701,8.489955917,1,0.100605126,-0.079018061,11.16962479,7.519049737,6.889354807,0.608504519,2.805023521,11.30164872,0.041998808,0.216126198,8.698836006,16
22111,2009,18551,20090701,7.924264851,0,-0.118788685,0.100605126,10.88698363,7.19716449,7.531841797,0.616734019,2.450547858,11.34938248,0.05695861,0.184944536,7.805119632,17
22111,2009,18551,20090701,8.628023439,1,-0.118788685,0.100605126,10.88698363,7.19716449,7.531841797,0.616734019,2.450547858,11.34938248,0.05695861,0.184944536,8.489955917,17
22111,2010,18551,20100701,7.928352331,0,-0.049521151,-0.118788685,11.25303885,7.490585381,7.579760922,0.613204938,2.339407866,11.45828975,0.06564791,0.195154984,7.924264851,18
22111,2010,18551,20100208,8.729269654,1,0.254582392,-0.205159487,11.25303885,7.490585381,7.579760922,0.613204938,2.339407866,11.45828975,0.06564791,0.195154984,8.628023439,18
22111,2011,18551,20110701,7.866988252,0,0.112654059,-0.049521151,11.16428091,7.414121318,7.689028908,0.614818979,2.095855516,11.54160038,0.077767882,0.173052956,7.928352331,19
22111,2011,18551,20110110,8.615089865,1,-0.052131774,0.084602138,11.16428091,7.414121318,7.689028908,0.614818979,2.095855516,11.54160038,0.077767882,0.173052956,8.729269654,19
23077,2001,3847,20011101,8.5228089,1,-0.19526124,0.026523721,10.73901192,6.697822096,6.613000533,0.513175289,2.359994283,9.108988478,0.229128611,0.057209877,8.45876504,9
23077,2002,3847,20021101,8.075820867,0,-0.105216863,-0.19526124,10.85795687,6.834899098,6.795546168,0.564262083,2.266346047,9.237892697,0.229481521,0.098661561,0,10
23077,2002,3847,20021101,7.862848813,1,-0.105216863,-0.19526124,10.85795687,6.834899098,6.795546168,0.564262083,2.266346047,9.237892697,0.229481521,0.098661561,8.5228089,10
23077,2003,3847,20031101,8.131824785,0,0.139159701,-0.105216863,10.51232247,6.567239812,6.818356592,0.525945468,2.008397434,9.129753875,0.266148755,0.098096057,8.075820867,11
23077,2003,3847,20031101,7.945104952,1,0.139159701,-0.105216863,10.51232247,6.567239812,6.818356592,0.525945468,2.008397434,9.129753875,0.266148755,0.098096057,7.862848813,11
23077,2004,3847,20041101,6.651260456,0,0.011423797,0.139159701,10.78092703,6.881081666,7.005329707,0.551488566,2.16907177,9.198084474,0.232186004,0.135397367,8.131824785,12
23077,2004,3847,20041101,7.573591832,1,0.011423797,0.139159701,10.78092703,6.881081666,7.005329707,0.551488566,2.16907177,9.198084474,0.232186004,0.135397367,7.945104952,12
23077,2005,3847,20051101,6.656758657,0,-0.097367305,0.011423797,10.73032137,6.936376481,7.036923519,0.609046817,1.965180529,9.266599526,0.225873126,0.120377265,6.651260456,13
23077,2005,3847,20051101,7.73755266,1,-0.097367305,0.011423797,10.73032137,6.936376481,7.036923519,0.609046817,1.965180529,9.266599526,0.225873126,0.120377265,7.573591832,13
23077,2006,3847,20061101,6.68580976,0,0.221551236,-0.097367305,10.92259438,7.329951918,6.707009901,0.791524897,2.199554484,9.183869797,0.205986913,0.102883533,6.656758657,14
23077,2006,3847,20060901,7.747610236,1,0.095777887,-0.016739829,10.92259438,7.329951918,6.707009901,0.791524897,2.199554484,9.183869797,0.205986913,0.102883533,7.73755266,14
23077,2007,3847,20071101,7.230562429,0,0.016734071,0.221551236,11.19656586,7.491088866,6.846448784,0.800952838,2.327356541,9.213737196,0.209070423,0.11253083,6.68580976,15
23077,2007,3847,20070827,7.814447037,1,0.027093108,0.113351093,11.19656586,7.491088866,6.846448784,0.800952838,2.327356541,9.213737196,0.209070423,0.11253083,7.747610236,15
23077,2008,3847,20081101,7.313876838,0,-0.19563708,0.016734071,11.09499104,7.308822976,6.799933664,0.76596454,2.207812599,9.265400647,0.22222992,0.118439143,7.230562429,16
23077,2008,3847,20080825,7.868465268,1,0.087149047,0.027093108,11.09499104,7.308822976,6.799933664,0.76596454,2.207812599,9.265400647,0.22222992,0.118439143,7.814447037,16
23077,2009,3847,20091101,7.313861515,0,0.087724772,-0.19563708,10.56952402,6.559737554,6.646303117,0.753382761,1.995177532,9.176285429,0.266667735,0.110447445,7.313876838,17
23077,2009,3847,20090824,7.805178791,1,-0.240879629,0.087149047,10.56952402,6.559737554,6.646303117,0.753382761,1.995177532,9.176285429,0.266667735,0.110447445,7.868465268,17
23077,2010,3847,20101101,7.313897491,0,0.13345108,0.087724772,11.16943438,7.094880689,6.7572998,0.72750281,2.290127222,9.217982199,0.200140413,0.130605647,7.313861515,18
23077,2010,3847,20100903,7.715848245,1,0.187690563,-0.209741887,11.16943438,7.094880689,6.7572998,0.72750281,2.290127222,9.217982199,0.200140413,0.130605647,7.805178791,18
23077,2011,3847,20111101,7.353088967,0,0.088626607,0.13345108,11.34024555,7.178258762,6.764593169,0.682129059,2.091535151,9.411781725,0.180332737,0.157174318,7.313897491,19
23077,2011,3847,20110829,7.739146814,1,0.135815188,0.196867157,11.34024555,7.178258762,6.764593169,0.682129059,2.091535151,9.411781725,0.180332737,0.157174318,7.715848245,19
23297,1994,150,19940101,7.686773748,1,0.332875569,0.257382917,9.338286796,5.062116356,4.078370059,0.288461539,3.831445186,6.078236104,0.002432134,0.317735509,7.876972209,2
23297,1995,150,19950101,7.129578089,1,-0.409213985,0.332875569,9.446940617,5.210520899,4.354465574,0.451807229,2.922897251,6.327417006,0.003775147,0.288237578,7.785057536,3
23297,1997,1533,19970101,7.158341375,1,-0.192006469,-0.310911026,9.210657333,5.074116375,4.622402072,0.503108208,1.619542007,6.791034929,0.082076187,0.156834356,7.854408517,5
23297,1998,1533,19980101,7.347622798,1,0.44397508,-0.192006469,9.301579609,5.158684914,4.812771535,0.483223582,1.407084959,6.905696161,0.205164232,0.155645486,7.158341375,6
23297,1999,1533,19990101,8.04589347,1,0.565701868,0.44397508,9.8396644,5.613035615,5.086949789,0.558829539,1.682583489,6.898091737,0.097257226,0.201554151,7.347622798,7
23297,2000,1533,20000101,6.881620727,0,-0.127946965,0.565701868,10.30866943,5.977025028,5.189168728,0.520006758,2.060000792,6.990849327,0.088441499,0.195299495,0,8
23297,2000,1533,20000101,7.559338449,1,-0.127946965,0.565701868,10.30866943,5.977025028,5.189168728,0.520006758,2.060000792,6.990849327,0.088441499,0.195299495,8.04589347,8
23297,2001,1533,20010101,5.311208912,0,0.456917543,-0.127946965,10.28328414,5.924168247,5.120262425,0.608897615,2.001784135,7.059040142,0.053705421,0.247773672,6.881620727,9
23297,2001,1533,20010101,8.083697155,1,0.456917543,-0.127946965,10.28328414,5.924168247,5.120262425,0.608897615,2.001784135,7.059040142,0.053705421,0.247773672,7.559338449,9
23297,2002,1533,20020101,6.146412766,0,0.259803563,0.456917543,10.45931702,6.102212834,5.297737774,0.698401605,2.15927303,7.27468813,0.079845317,0.212341955,5.311208912,10
23297,2002,1533,20020101,8.548690785,1,0.259803563,0.456917543,10.45931702,6.102212834,5.297737774,0.698401605,2.15927303,7.27468813,0.079845317,0.212341955,8.083697155,10
23297,2003,1533,20030101,6.692656779,0,-0.135760566,0.259803563,10.16776948,5.80076031,5.09482801,0.480749397,2.186890188,7.486801636,0.113839886,0.270424135,6.146412766,11
23297,2003,1533,20030101,8.610758649,1,-0.135760566,0.259803563,10.16776948,5.80076031,5.09482801,0.480749397,2.186890188,7.486801636,0.113839886,0.270424135,8.548690785,11
23297,2004,1533,20040101,6.064120036,0,0.173911626,-0.135760566,9.797788277,5.502707851,5.203229087,0.131434553,2.22703616,7.572652151,0.085820963,0.251702988,6.692656779,12
23297,2004,1533,20040101,8.582030686,1,0.173911626,-0.135760566,9.797788277,5.502707851,5.203229087,0.131434553,2.22703616,7.572652151,0.085820963,0.251702988,8.610758649,12
23297,2006,4205,20060101,5.559661881,0,0.043134003,0.042932221,10.10327106,5.861215812,5.108189844,0.655048369,2.146268559,7.676531132,0.088233238,0.200907318,5.519254486,14
23297,2006,4205,20060101,6.846106717,1,0.043134003,0.042932221,10.10327106,5.861215812,5.108189844,0.655048369,2.146268559,7.676531132,0.088233238,0.200907318,7.742149046,14
23297,2007,4205,20070101,7.659617023,0,0.107857964,0.043134003,9.794499077,5.732494128,5.029074122,0.737276103,1.880677151,7.706513494,0.12031067,0.249703635,5.559661881,15
23297,2007,4205,20060831,7.098452831,1,-0.010819518,0.184580895,9.794499077,5.732494128,5.029074122,0.737276103,1.880677151,7.706513494,0.12031067,0.249703635,6.846106717,15
23297,2008,4205,20080101,7.500435506,0,-0.436587444,0.107857964,10.06435663,5.918831464,5.222495708,0.802161266,2.043272813,7.748900393,0.174961547,0.218282737,7.659617023,16
23297,2008,4205,20070830,7.069938615,1,0.071826441,-0.010819518,10.06435663,5.918831464,5.222495708,0.802161266,2.043272813,7.748900393,0.174961547,0.218282737,7.098452831,16
23297,2009,4205,20090101,7.118025929,0,-0.419938688,-0.436587444,9.536122326,5.386084769,5.230462649,0.840619132,1.601782938,7.693537246,0.257216434,0.155969251,7.500435506,17
23297,2009,4205,20080828,6.745772368,1,-0.361946036,0.071826441,9.536122326,5.386084769,5.230462649,0.840619132,1.601782938,7.693537246,0.257216434,0.155969251,7.069938615,17
23297,2010,4205,20100101,6.388964686,0,0.481054456,-0.419938688,9.460407556,5.236737372,5.07342284,0.817677155,1.560438406,7.575557472,0.239793234,0.125179995,7.118025929,18
23297,2010,4205,20090827,6.50943049,1,-0.237171476,-0.361946036,9.460407556,5.236737372,5.07342284,0.817677155,1.560438406,7.575557472,0.239793234,0.125179995,6.745772368,18
23297,2011,4205,20110101,6.810010137,0,0.437397221,0.481054456,9.363342053,5.126656434,4.977859113,0.829695873,1.399536484,7.52461735,0.208857563,0.172623986,6.388964686,19
23297,2011,4205,20100826,6.301513482,1,0.077919665,-0.237171476,9.363342053,5.126656434,4.977859113,0.829695873,1.399536484,7.52461735,0.208857563,0.172623986,6.50943049,19
23297,2012,4205,20120101,6.877666106,0,0.096753875,0.437397221,9.87644389,5.651316913,5.388815682,0.835765576,2.070852585,7.30355247,0.170659771,0.140374407,6.810010137,20
23297,2012,4205,20110825,6.381388362,1,0.430463797,0.077919665,9.87644389,5.651316913,5.388815682,0.835765576,2.070852585,7.30355247,0.170659771,0.140374407,6.301513482,20
23393,1994,204,19940701,6.222346962,1,-0.075483381,-0.176223454,9.839430863,5.345600259,3.293988638,0.90157935,2.412164896,5.644531284,0.01419058,0.109721095,5.800619104,2
23393,1999,10992,19990701,5.900243372,1,0.36013461,-0.013584896,8.449113626,4.333042478,3.36799778,0.267983187,2.275197395,5.972378563,0.054811442,0.156307156,6.785566535,7
23393,2000,10992,20000701,5.980203731,1,-0.243674348,0.36013461,9.204808422,4.899934965,2.189331553,0.797260445,2.701124756,6.168157795,0.065574768,0.172183079,5.900243372,8
23393,2001,10992,20010701,7.129816792,1,0.374007782,-0.243674348,8.965134982,4.774669208,3.438593274,0.713144059,2.359124249,6.123877815,0.03163014,0.224416657,5.980203731,9
23393,2002,10992,20020701,7.357763198,1,0.078944054,0.374007782,9.487800532,5.148245097,3.415610473,0.81712116,1.800850388,6.856551454,0.244648821,0.105337202,7.129816792,10
23393,2003,10992,20030701,6.523807412,1,0.140359603,0.078944054,9.803259463,5.509044403,4.536033852,0.667660506,1.876729168,6.896937982,0.198652507,0.125053077,7.357763198,11
23393,2005,28032,20050701,3.970499439,0,0.240023117,0.344310188,8.030312048,3.975057695,3.841319364,0.055582139,1.832988406,7.538493935,0.249463988,0.174066667,0,13
23393,2005,28032,20050701,7.000513002,1,0.240023117,0.344310188,8.030312048,3.975057695,3.841319364,0.055582139,1.832988406,7.538493935,0.249463988,0.174066667,7.725931358,13
23393,2006,28032,20060701,4.549361449,0,-0.070648887,0.240023117,8.155764856,4.346876272,4.046733675,0.282696318,1.728748933,7.582288795,0.223036937,0.102113527,3.970499439,14
23393,2006,28032,20060619,7.144215632,1,-0.036786756,0.154911474,8.155764856,4.346876272,4.046733675,0.282696318,1.728748933,7.582288795,0.223036937,0.102113527,7.000513002,14
23393,2007,28032,20070701,3.612942888,0,0.281568855,-0.070648887,9.345918494,5.229042678,3.93892605,0.485460425,1.824199967,7.755833121,0.219197738,0.095553425,4.549361449,15
23393,2007,28032,20070618,7.514210877,1,0.268361221,-0.036786756,9.345918494,5.229042678,3.93892605,0.485460425,1.824199967,7.755833121,0.219197738,0.095553425,7.144215632,15
23393,2008,28032,20080701,4.374523557,0,0.087528283,0.281568855,9.251923701,5.230518779,4.168663208,0.392484108,1.987760666,7.837353078,0.17004762,0.107073912,3.612942888,16
23393,2008,28032,20080616,7.767802323,1,0.128354709,0.268361221,9.251923701,5.230518779,4.168663208,0.392484108,1.987760666,7.837353078,0.17004762,0.107073912,7.514210877,16
23393,2009,28032,20090701,3.772829901,0,0.065471499,0.087528283,9.391583062,5.469618714,5.070780826,0.40976275,1.928445948,7.938245032,0.158473558,0.132741689,4.374523557,17
23393,2009,28032,20090622,7.777998167,1,-0.046154423,0.128354709,9.391583062,5.469618714,5.070780826,0.40976275,1.928445948,7.938245032,0.158473558,0.132741689,7.767802323,17
23393,2010,28032,20100701,4.475460055,0,0.119488016,0.065471499,9.787934138,5.799682003,5.232268303,0.436978316,1.854003725,8.045410701,0.141188342,0.143122568,3.772829901,18
23393,2010,28032,20100621,7.756900552,1,0.150280614,-0.046154423,9.787934138,5.799682003,5.232268303,0.436978316,1.854003725,8.045410701,0.141188342,0.143122568,7.777998167,18
23393,2011,28032,20110701,3.822185821,0,0.214541797,0.119488016,10.07292752,6.106214589,5.377502778,0.511140892,2.033507504,7.988269447,0.056715445,0.137402411,4.475460055,19
23393,2011,28032,20110620,7.915111358,1,0.289764241,0.150280614,10.07292752,6.106214589,5.377502778,0.511140892,2.033507504,7.988269447,0.056715445,0.137402411,7.756900552,19
23393,2012,28032,20120618,7.725834225,1,0.366316639,0.289764241,10.40847592,6.440752352,5.568671971,0.543914738,2.43394057,8.045139462,0.035542714,0.148648952,7.915111358,20
23819,1994,444,19940701,6.811493971,1,-0.176651063,0.211900658,8.196670713,3.771517142,2.96763248,0.437223529,1.323747016,8.594913204,0.100093151,0.051332404,6.833518604,2
23819,1995,444,19950701,7.2519017,1,0.125230012,-0.176651063,8.468438066,4.215464216,3.45095198,0.403846154,1.348758138,8.569652805,0.094825782,0.082064,6.811493971,3
23819,1997,10710,19970701,7.678799532,1,0.673989896,0.270938062,9.637928347,5.420931722,4.723866757,0.164929167,2.214922463,8.397868969,0.025074478,0.123951078,8.289530032,5
23819,1998,10710,19980701,7.330405212,0,-0.25366206,0.673989896,10.47868165,6.166516794,4.656165282,0.408039886,2.967180528,8.631235908,0.033004288,0.123563089,0,6
23819,1998,10710,19980701,7.017491905,1,-0.25366206,0.673989896,10.47868165,6.166516794,4.656165282,0.408039886,2.967180528,8.631235908,0.033004288,0.123563089,7.678799532,6
23819,1999,10710,19990701,8.701811131,1,0.214942013,-0.25366206,9.91995955,5.641651734,5.21979603,0.616237739,1.810941722,9.31171395,0.09696752,0.081045868,7.017491905,7
23819,2002,12690,20020701,8.408129829,0,-0.632814196,-0.277762662,9.490198196,5.086218628,4.54395722,0.489717549,1.085117636,9.302646043,0.128409836,0.226863308,8.126374203,10
23819,2005,12690,20050701,8.553216491,0,0.718275696,0.412020877,10.81542944,6.433895457,5.749701183,0.546213868,1.84908078,9.667575328,0.135407737,0.060014228,8.598317775,13
23819,2005,12690,20050701,7.912479039,1,0.718275696,0.412020877,10.81542944,6.433895457,5.749701183,0.546213868,1.84908078,9.667575328,0.135407737,0.060014228,7.910856889,13
