permno,fyear,EXECID,val,security,ret,retlag,val_lag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo
82587,2011,30559,6.255,1,0.02856,0.52463,6.314,8.836,4.470,3.679,0.72872,1.43212,5.53248,0.00000,0.25231
83186,2007,05647,0.000,0,0.28463,0.06105,0.000,11.520,7.318,5.060,0.88615,2.13574,8.04562,0.21634,0.11936
83186,2007,05647,0.000,1,0.28463,0.06105,0.000,11.520,7.318,5.060,0.88615,2.13574,8.04562,0.21634,0.11936
83186,2008,05647,0.000,0,-0.22592,0.28463,0.000,12.523,8.108,4.124,0.94525,2.13665,8.13062,0.14624,0.01664
83186,2008,05647,0.000,1,-0.22592,0.28463,0.000,12.523,8.108,4.124,0.94525,2.13665,8.13062,0.14624,0.01664
83186,2009,05647,0.000,0,-0.27338,-0.22592,0.000,10.677,6.466,5.916,0.91835,1.65729,7.82820,0.34512,0.12848
83186,2009,05647,0.000,1,-0.27338,-0.22592,0.000,10.677,6.466,5.916,0.91835,1.65729,7.82820,0.34512,0.12848
83186,2010,05647,7.168,0,0.30068,-0.58793,0.000,10.799,6.635,5.782,0.91534,1.51780,7.97721,0.27638,0.14442
83186,2010,05647,7.685,1,0.42043,-0.56325,0.000,10.799,6.635,5.782,0.91534,1.51780,7.97721,0.27638,0.14442
83186,2011,05647,7.620,0,0.32311,0.30068,7.168,10.671,6.480,5.477,0.94513,1.36803,8.11385,0.26473,0.12177
83186,2011,05647,6.986,1,0.02454,0.01513,7.685,10.671,6.480,5.477,0.94513,1.36803,8.11385,0.26473,0.12177
83366,2007,31316,5.048,0,-0.48012,0.36053,6.912,6.618,2.137,0.000,0.00000,2.40519,6.00553,0.00000,0.14240
83366,2007,31316,0.000,1,0.10444,-0.35937,0.000,6.618,2.137,0.000,0.00000,2.40519,6.00553,0.00000,0.14240
83366,2008,31316,5.196,0,-0.10736,-0.48012,5.048,7.138,2.609,0.000,0.47795,2.15323,6.11837,0.00000,0.14762
83366,2008,31316,0.000,1,0.18000,0.10444,0.000,7.138,2.609,0.000,0.47795,2.15323,6.11837,0.00000,0.14762
83366,2009,31316,6.516,0,0.03008,-0.10736,5.196,7.552,2.998,0.000,0.72852,1.72336,6.31043,0.00000,0.17604
83366,2009,31316,0.000,1,-0.24520,0.18000,0.000,7.552,2.998,0.000,0.72852,1.72336,6.31043,0.00000,0.17604
83366,2010,31316,6.909,0,0.82545,0.03008,6.516,8.444,3.860,0.000,0.64706,3.17339,6.24302,0.00000,0.04014
83366,2010,31316,0.000,1,0.91699,-0.24520,0.000,8.444,3.860,0.000,0.64706,3.17339,6.24302,0.00000,0.04014
83366,2011,31316,7.348,0,0.74175,0.82545,6.909,9.072,4.479,0.000,0.65472,4.11994,6.39788,0.00000,0.17877
83366,2011,31316,0.000,1,0.94155,0.91699,0.000,9.072,4.479,0.000,0.65472,4.11994,6.39788,0.00000,0.17877
83601,2006,03497,0.000,0,-0.12156,-0.05340,0.000,10.289,5.687,0.000,1.00000,1.29736,7.55034,0.10249,0.12408
83601,2006,03497,6.575,1,0.27040,-0.25153,6.932,10.289,5.687,0.000,1.00000,1.29736,7.55034,0.10249,0.12408
83601,2007,03497,0.000,0,-0.03457,-0.12156,0.000,10.709,6.278,4.816,0.83726,1.47206,7.50394,0.10359,0.09494
83601,2007,03497,6.361,1,-0.03457,-0.12156,6.575,10.709,6.278,4.816,0.83726,1.47206,7.50394,0.10359,0.09494
83601,2008,03497,0.000,0,-0.39513,-0.03457,0.000,12.825,8.242,4.920,0.97875,1.35011,7.59540,0.14174,0.09951
83601,2008,03497,6.249,1,-0.16725,-0.03463,6.361,12.825,8.242,4.920,0.97875,1.35011,7.59540,0.14174,0.09951
83601,2009,03497,0.000,0,0.18046,-0.39513,0.000,12.471,7.881,4.691,0.98083,1.29264,7.21878,0.13579,0.12793
83601,2009,03497,6.739,1,-0.26185,-0.16725,6.249,12.471,7.881,4.691,0.98083,1.29264,7.21878,0.13579,0.12793
83601,2010,03497,0.000,0,0.40343,0.18046,0.000,11.196,6.647,4.741,0.93361,1.29905,7.32735,0.12670,0.08096
83601,2010,03497,6.597,1,0.07996,-0.26185,6.739,11.196,6.647,4.741,0.93361,1.29905,7.32735,0.12670,0.08096
83601,2011,03497,6.138,0,0.79198,0.00159,0.000,11.654,7.115,5.161,0.93799,1.52479,7.41953,0.15074,0.04729
83601,2011,03497,6.795,1,0.79198,0.00159,6.597,11.654,7.115,5.161,0.93799,1.52479,7.41953,0.15074,0.04729
83621,2006,26216,0.000,0,0.20762,0.49135,0.000,8.382,3.799,0.000,1.00000,4.74180,5.72525,0.00000,0.28302
83621,2006,26216,7.385,1,0.06585,0.32414,8.165,8.382,3.799,0.000,1.00000,4.74180,5.72525,0.00000,0.28302
83621,2007,26216,0.000,0,0.08128,0.20762,0.000,10.553,6.165,4.437,0.71689,2.30236,6.77883,0.06100,0.29360
83621,2007,26216,7.567,1,0.58332,0.06585,7.385,10.553,6.165,4.437,0.71689,2.30236,6.77883,0.06100,0.29360
83621,2008,26216,0.000,0,0.71542,0.08128,0.000,11.749,7.241,4.475,0.82642,3.68332,6.87760,0.01685,0.14479
83621,2008,26216,7.162,1,-0.27269,0.58332,7.567,11.749,7.241,4.475,0.82642,3.68332,6.87760,0.01685,0.14479
83621,2009,26216,0.000,0,-0.32520,0.71542,0.000,10.763,6.380,5.121,0.77756,1.70253,7.53129,0.08802,0.20294
83621,2009,26216,7.371,1,0.34294,-0.27269,7.162,10.763,6.380,5.121,0.77756,1.70253,7.53129,0.08802,0.20294
83621,2010,26216,0.000,0,0.43280,-0.32520,0.000,11.049,6.637,5.094,0.75963,2.34604,7.56070,0.05004,0.09316
83621,2010,26216,7.591,1,0.24153,0.34294,7.371,11.049,6.637,5.094,0.75963,2.34604,7.56070,0.05004,0.09316
83621,2011,26216,0.000,0,0.12299,0.43280,0.000,11.005,6.624,5.175,0.76321,2.52436,7.66288,0.02971,0.08691
83621,2011,26216,7.697,1,0.27528,0.24153,7.591,11.005,6.624,5.175,0.76321,2.52436,7.66288,0.02971,0.08691
84032,2006,20342,0.000,0,0.22518,0.52287,7.649,9.291,4.695,0.000,0.79171,2.00895,8.80680,0.06270,0.03008
84032,2006,20342,8.192,1,0.29301,0.49496,7.611,9.291,4.695,0.000,0.79171,2.00895,8.80680,0.06270,0.03008
84032,2007,20342,0.000,0,0.70991,0.22518,0.000,9.870,5.432,4.489,0.47482,1.63397,9.10723,0.05702,0.18218
84032,2007,20342,7.585,1,-0.24164,0.99172,8.192,9.870,5.432,4.489,0.47482,1.63397,9.10723,0.05702,0.18218
84032,2008,20342,0.000,0,0.27356,0.70991,0.000,10.809,6.296,4.172,0.53673,2.61405,9.40227,0.02813,0.13172
84032,2008,20342,8.338,1,0.72290,0.08951,7.585,10.809,6.296,4.172,0.53673,2.61405,9.40227,0.02813,0.13172
84032,2009,20342,0.000,0,-0.54774,0.27356,0.000,9.785,5.311,4.619,0.72845,0.88698,9.97486,0.04587,0.18936
84032,2009,20342,7.947,1,-0.56845,0.90818,8.338,9.785,5.311,4.619,0.72845,0.88698,9.97486,0.04587,0.18936
84032,2010,20342,0.000,0,0.08559,-0.54774,0.000,10.621,6.145,5.131,0.73313,1.20140,9.97734,0.03413,0.09754
84032,2010,20342,8.544,1,0.61939,-0.57795,7.947,10.621,6.145,5.131,0.73313,1.20140,9.97734,0.03413,0.09754
84032,2011,20342,0.000,0,1.05275,0.08559,0.000,11.006,6.488,5.122,0.63976,1.54550,10.04546,0.02490,0.07161
84032,2011,20342,8.480,1,1.05275,0.08559,8.544,11.006,6.488,5.122,0.63976,1.54550,10.04546,0.02490,0.07161
84348,2007,19875,0.000,0,0.07266,0.04437,5.825,10.983,6.453,3.897,0.93396,2.30492,6.18402,0.00370,0.18282
84348,2007,19875,0.000,1,0.07266,0.04437,7.195,10.983,6.453,3.897,0.93396,2.30492,6.18402,0.00370,0.18282
84348,2008,19875,6.413,0,-0.35709,0.21028,0.000,10.532,6.021,4.045,0.95114,1.46744,6.31372,0.00620,0.09981
84348,2008,19875,6.574,1,-0.35709,0.21028,0.000,10.532,6.021,4.045,0.95114,1.46744,6.31372,0.00620,0.09981
84348,2009,19875,7.295,0,0.42354,-0.37126,6.413,10.499,5.994,4.215,0.90986,1.30123,6.43606,0.00000,0.11240
84348,2009,19875,7.556,1,0.42354,-0.37126,6.574,10.499,5.994,4.215,0.90986,1.30123,6.43606,0.00000,0.11240
84348,2010,19875,7.282,0,0.34514,0.42354,7.295,11.063,6.568,4.531,0.84912,1.48257,7.16592,0.17301,0.18067
84348,2010,19875,7.527,1,0.34514,0.42354,7.556,11.063,6.568,4.531,0.84912,1.48257,7.16592,0.17301,0.18067
84348,2011,19875,7.434,0,0.14187,0.34514,7.282,11.208,6.733,4.681,0.84032,1.58318,7.24904,0.15069,0.13112
84348,2011,19875,7.518,1,0.14187,0.34514,7.527,11.208,6.733,4.681,0.84032,1.58318,7.24904,0.15069,0.13112
84365,2006,26293,5.693,0,0.09625,0.34250,5.091,7.061,2.537,0.000,0.64151,2.39227,5.75993,0.09848,0.15256
84365,2006,26293,5.351,1,0.09625,0.34250,5.299,7.061,2.537,0.000,0.64151,2.39227,5.75993,0.09848,0.15256
84365,2007,26293,5.916,0,-0.05615,0.09625,5.693,7.931,3.579,2.456,0.51284,2.49749,5.78464,0.08644,0.13625
84365,2007,26293,5.327,1,-0.05615,0.09625,5.351,7.931,3.579,2.456,0.51284,2.49749,5.78464,0.08644,0.13625
84365,2008,26293,5.966,0,-0.11877,-0.05615,5.916,8.083,3.737,2.788,0.58049,2.27690,5.79832,0.09352,0.09905
84365,2008,26293,5.347,1,-0.11877,-0.05615,5.327,8.083,3.737,2.788,0.58049,2.27690,5.79832,0.09352,0.09905
84365,2009,26293,6.089,0,-0.35156,-0.11877,5.966,8.079,3.668,2.897,0.62546,2.05824,5.81632,0.11168,0.06596
84365,2009,26293,5.324,1,-0.35156,-0.11877,5.347,8.079,3.668,2.897,0.62546,2.05824,5.81632,0.11168,0.06596
84365,2010,26293,6.271,0,0.46150,-0.35156,6.089,8.404,3.953,2.988,0.65415,2.01841,5.86704,0.12988,0.05053
84365,2010,26293,5.680,1,0.46150,-0.35156,5.324,8.404,3.953,2.988,0.65415,2.01841,5.86704,0.12988,0.05053
84365,2011,26293,6.451,0,0.31884,0.46150,6.271,8.764,4.298,3.161,0.67094,2.38234,5.84143,0.08159,0.08205
84365,2011,26293,5.857,1,0.31884,0.46150,5.680,8.764,4.298,3.161,0.67094,2.38234,5.84143,0.08159,0.08205
84385,2007,19724,6.708,0,-0.38506,2.59225,0.000,11.479,6.893,3.526,0.98855,2.70022,6.33242,0.00115,0.17853
84385,2007,19724,0.000,1,-0.01486,0.18025,0.000,11.479,6.893,3.526,0.98855,2.70022,6.33242,0.00115,0.17853
84385,2008,19724,6.889,0,-0.33310,-0.28924,6.708,11.067,6.487,3.398,0.98467,1.96806,6.33088,0.00106,0.13354
84385,2008,19724,0.000,1,-0.14675,-0.01486,0.000,11.067,6.487,3.398,0.98467,1.96806,6.33088,0.00106,0.13354
84385,2009,19724,6.365,0,-0.22295,-0.33310,6.889,10.780,6.202,3.149,0.97658,1.54558,6.42623,0.00056,0.21010
84385,2009,19724,0.000,1,-0.13539,-0.14675,0.000,10.780,6.202,3.149,0.97658,1.54558,6.42623,0.00056,0.21010
84385,2010,19724,6.663,0,-0.07807,-0.22295,6.365,10.834,6.260,2.898,0.97291,1.66101,6.35866,0.00000,0.00135
84385,2010,19724,0.000,1,0.03607,-0.13539,0.000,10.834,6.260,2.898,0.97291,1.66101,6.35866,0.00000,0.00135
84385,2011,19724,7.121,0,0.65607,-0.07807,6.663,10.979,6.387,2.106,0.96177,1.79383,6.49352,0.00000,0.13676
84385,2011,19724,0.000,1,0.11856,0.03607,0.000,10.979,6.387,2.106,0.96177,1.79383,6.49352,0.00000,0.13676
85168,2007,18167,7.941,0,-0.27098,0.85466,7.371,12.042,7.440,1.532,0.96983,1.30699,8.36432,0.26401,0.30950
85168,2007,18167,0.000,1,-0.04879,0.26006,0.000,12.042,7.440,1.532,0.96983,1.30699,8.36432,0.26401,0.30950
85168,2008,18167,8.007,0,0.10216,-0.27098,7.941,11.869,7.268,1.098,0.94114,1.35689,8.60399,0.24335,0.09860
85168,2008,18167,0.000,1,-0.20335,-0.04879,0.000,11.869,7.268,1.098,0.94114,1.35689,8.60399,0.24335,0.09860
85168,2009,18167,6.262,0,-0.86335,0.10216,8.007,10.543,5.941,0.632,0.96039,0.90045,8.53136,0.45165,0.08241
85168,2009,18167,0.000,1,-0.67524,-0.20335,0.000,10.543,5.941,0.632,0.96039,0.90045,8.53136,0.45165,0.08241
85168,2010,18167,7.080,0,1.05096,-0.86335,6.262,11.084,6.481,0.617,0.96151,0.95239,8.23762,0.37803,0.08196
85168,2010,18167,0.000,1,-0.10819,-0.67524,0.000,11.084,6.481,0.617,0.96151,0.95239,8.23762,0.37803,0.08196
85168,2011,18167,6.975,0,0.16508,1.05096,7.080,11.185,6.582,0.000,0.95841,1.00593,8.18675,0.37581,0.08770
85168,2011,18167,0.000,1,1.08041,-0.10819,0.000,11.185,6.582,0.000,0.95841,1.00593,8.18675,0.37581,0.08770
85427,2007,29923,7.601,0,-0.49765,0.57677,8.131,8.897,4.305,0.000,0.29226,1.26582,7.65679,0.43154,0.02915
85427,2007,29923,0.000,1,-0.41870,1.02452,0.000,8.897,4.305,0.000,0.29226,1.26582,7.65679,0.43154,0.02915
85427,2008,29923,7.568,0,-0.61837,-0.49765,7.601,8.544,3.958,0.000,0.44498,0.94582,7.82656,0.64520,0.00178
85427,2008,29923,0.000,1,-0.49183,-0.41870,0.000,8.544,3.958,0.000,0.44498,0.94582,7.82656,0.64520,0.00178
85427,2009,29923,7.006,0,1.39547,-0.61837,7.568,8.408,3.824,0.000,0.28359,0.84267,7.74547,0.73864,0.06801
85427,2009,29923,0.000,1,0.48476,-0.49183,0.000,8.408,3.824,0.000,0.28359,0.84267,7.74547,0.73864,0.06801
85427,2010,29923,8.105,0,0.10907,0.22671,7.006,9.457,4.859,0.000,0.31288,0.98671,7.58600,0.51151,0.15353
85427,2010,29923,0.000,1,-0.06257,0.48476,0.000,9.457,4.859,0.000,0.31288,0.98671,7.58600,0.51151,0.15353
85427,2011,29923,7.609,0,0.33946,1.27172,8.105,10.060,5.459,0.000,0.44984,1.09502,7.69756,0.46878,-0.03476
85427,2011,29923,0.000,1,0.71425,-0.06257,0.000,10.060,5.459,0.000,0.44984,1.09502,7.69756,0.46878,-0.03476
85631,2007,24798,0.000,0,0.27094,-0.23212,0.000,10.561,6.343,5.677,0.15915,6.00066,7.49471,0.00000,0.42372
85631,2007,24798,8.941,1,0.30236,-0.03959,9.449,10.561,6.343,5.677,0.15915,6.00066,7.49471,0.00000,0.42372
85631,2008,24798,7.278,0,-0.30402,0.30236,0.000,10.426,6.381,6.053,0.34366,4.72765,7.70070,0.00000,0.39416
85631,2008,24798,8.546,1,-0.19347,-0.07101,8.941,10.426,6.381,6.053,0.34366,4.72765,7.70070,0.00000,0.39416
85631,2009,24798,6.334,0,0.28714,-0.61293,7.278,8.835,4.967,5.547,0.44241,2.00703,7.79223,0.01072,0.26887
85631,2009,24798,8.328,1,-0.59838,-0.27446,8.546,8.835,4.967,5.547,0.44241,2.00703,7.79223,0.01072,0.26887
85631,2010,24798,0.000,0,0.17941,-0.34612,6.334,10.030,5.965,5.999,0.51569,2.62291,7.80311,0.00000,0.10195
85631,2010,24798,8.883,1,0.74077,-0.47413,8.328,10.030,5.965,5.999,0.51569,2.62291,7.80311,0.00000,0.10195
85631,2011,24798,9.078,0,0.49705,0.74077,0.000,11.014,6.870,6.324,0.61963,3.73535,7.93329,0.00000,0.22099
85631,2011,24798,9.088,1,0.49705,0.74077,8.883,11.014,6.870,6.324,0.61963,3.73535,7.93329,0.00000,0.22099
85913,2006,00588,8.655,0,0.02721,0.40661,7.920,14.423,9.818,0.000,1.00000,2.23530,9.05146,0.09110,0.09656
85913,2006,00588,0.000,1,-0.01732,0.36487,8.049,14.423,9.818,0.000,1.00000,2.23530,9.05146,0.09110,0.09656
85913,2007,00588,8.613,0,0.33546,0.02721,8.655,14.873,10.297,4.323,0.98352,2.85945,9.05824,0.07794,0.11372
85913,2007,00588,0.000,1,0.12548,-0.01732,0.000,14.873,10.297,4.323,0.98352,2.85945,9.05824,0.07794,0.11372
85913,2008,00588,0.000,0,-0.39444,0.12548,8.613,14.516,9.949,5.542,0.99078,2.20518,9.09863,0.15037,0.09059
85913,2008,00588,8.591,1,-0.31698,0.33546,0.000,14.516,9.949,5.542,0.99078,2.20518,9.09863,0.15037,0.09059
85913,2009,00588,0.000,0,-0.17338,-0.39444,0.000,13.885,9.319,6.516,0.99577,1.60875,9.09426,0.21609,0.07168
85913,2009,00588,0.000,1,-0.17338,-0.39444,8.591,13.885,9.319,6.516,0.99577,1.60875,9.09426,0.21609,0.07168
85913,2010,00588,7.964,0,0.92746,-0.59143,0.000,13.301,8.780,6.410,0.99607,2.08647,8.97891,0.13884,0.09750
85913,2010,00588,8.352,1,0.92746,-0.59143,0.000,13.301,8.780,6.410,0.99607,2.08647,8.97891,0.13884,0.09750
85913,2011,00588,7.980,0,0.44204,0.92746,7.964,14.446,9.870,5.923,0.99713,2.52021,9.10320,0.12496,0.14509
85913,2011,00588,8.442,1,0.44204,0.92746,8.352,14.446,9.870,5.923,0.99713,2.52021,9.10320,0.12496,0.14509
86211,2007,18601,0.000,0,-0.15619,0.02186,0.000,12.667,8.077,3.938,0.94204,6.28092,5.52072,0.00000,0.37591
86211,2007,18601,0.000,1,-0.15619,0.02186,0.000,12.667,8.077,3.938,0.94204,6.28092,5.52072,0.00000,0.37591
86211,2008,18601,0.000,0,-0.19666,-0.15619,0.000,12.480,7.895,3.811,0.97102,5.28149,5.49054,0.00000,0.39345
86211,2008,18601,0.000,1,-0.19666,-0.15619,0.000,12.480,7.895,3.811,0.97102,5.28149,5.49054,0.00000,0.39345
86211,2009,18601,0.000,0,-0.00157,-0.19666,0.000,11.501,6.940,4.189,1.00000,2.03867,5.68065,0.00000,0.36836
86211,2009,18601,0.000,1,-0.00157,-0.19666,0.000,11.501,6.940,4.189,1.00000,2.03867,5.68065,0.00000,0.36836
86211,2010,18601,0.000,0,0.35735,-0.00157,0.000,12.435,7.857,3.228,1.00000,3.37189,5.95150,0.00000,0.33013
86211,2010,18601,0.000,1,0.35735,-0.00157,0.000,12.435,7.857,3.228,1.00000,3.37189,5.95150,0.00000,0.33013
86211,2011,18601,0.000,0,0.91593,0.35735,0.000,12.334,7.762,2.534,1.00000,2.99262,5.94690,0.00000,0.19781
86211,2011,18601,0.000,1,0.91593,0.35735,0.000,12.334,7.762,2.534,1.00000,2.99262,5.94690,0.00000,0.19781
86720,2006,28583,7.218,0,0.51889,0.32998,0.000,7.835,3.268,0.000,1.00000,5.34145,6.59029,0.00000,0.31372
86720,2006,28583,7.371,1,0.51889,0.32998,8.103,7.835,3.268,0.000,1.00000,5.34145,6.59029,0.00000,0.31372
86720,2007,28583,6.947,0,-0.28427,0.51889,7.218,7.944,3.373,0.000,1.00000,5.20875,6.60266,0.00000,0.18744
86720,2007,28583,7.051,1,-0.28427,0.51889,7.371,7.944,3.373,0.000,1.00000,5.20875,6.60266,0.00000,0.18744
86720,2008,28583,6.267,0,-0.48746,-0.28427,6.947,9.409,5.324,5.049,0.55667,4.73660,6.30220,0.00000,0.14950
86720,2008,28583,5.999,1,-0.48746,-0.28427,7.051,9.409,5.324,5.049,0.55667,4.73660,6.30220,0.00000,0.14950
86720,2009,28583,6.111,0,-0.64727,-0.48746,6.267,7.200,3.060,3.436,0.58937,2.63248,6.10299,0.00000,0.15645
86720,2009,28583,0.000,1,-0.50379,-0.46026,5.999,7.200,3.060,3.436,0.58937,2.63248,6.10299,0.00000,0.15645
86720,2010,28583,6.217,0,0.82651,-0.64727,6.111,7.297,2.757,0.000,0.00000,2.72251,6.05019,0.00000,0.06404
86720,2010,28583,0.000,1,0.49467,-0.50379,0.000,7.297,2.757,0.000,0.00000,2.72251,6.05019,0.00000,0.06404
86720,2011,28583,6.746,0,0.51391,0.82651,6.217,8.595,4.476,4.304,0.80080,3.36397,6.23666,0.00000,0.20108
86720,2011,28583,0.000,1,0.43963,0.49467,0.000,8.595,4.476,4.304,0.80080,3.36397,6.23666,0.00000,0.20108
86778,2007,31443,6.722,0,0.03712,0.42006,6.310,8.796,4.565,4.087,0.88764,1.36258,6.95150,0.02049,0.09055
86778,2007,31443,0.000,1,0.04612,0.03441,0.000,8.796,4.565,4.087,0.88764,1.36258,6.95150,0.02049,0.09055
86778,2008,31443,6.937,0,-0.19301,0.03712,6.722,8.429,4.332,4.027,0.83356,1.07857,6.98218,0.02246,0.11413
86778,2008,31443,0.000,1,-0.11829,0.04612,0.000,8.429,4.332,4.027,0.83356,1.07857,6.98218,0.02246,0.11413
86778,2009,31443,6.386,0,-0.32456,-0.19301,6.937,7.576,3.579,3.733,0.83786,0.83968,6.89359,0.02306,0.08342
86778,2009,31443,0.000,1,-0.06839,-0.11829,0.000,7.576,3.579,3.733,0.83786,0.83968,6.89359,0.02306,0.08342
86778,2010,31443,7.277,0,0.32987,-0.32456,6.386,7.888,3.867,3.756,0.87097,1.22818,6.65295,0.01355,0.00748
86778,2010,31443,0.000,1,0.10383,-0.06839,0.000,7.888,3.867,3.756,0.87097,1.22818,6.65295,0.01355,0.00748
86778,2011,31443,7.537,0,0.66009,0.42597,7.277,8.345,4.239,3.601,0.79354,1.40091,6.89103,0.00000,0.21118
86778,2011,31443,0.000,1,0.15984,0.10383,0.000,8.345,4.239,3.601,0.79354,1.40091,6.89103,0.00000,0.21118
86949,2007,30023,0.000,0,-0.09276,0.26935,0.000,12.729,8.124,0.000,1.00000,2.28300,6.60402,0.06382,0.04474
86949,2007,30023,0.000,1,-0.09276,0.26935,0.000,12.729,8.124,0.000,1.00000,2.28300,6.60402,0.06382,0.04474
86949,2008,30023,6.234,0,-0.45998,0.74791,0.000,12.187,7.583,0.000,1.00000,1.32338,6.72019,0.01542,0.13751
86949,2008,30023,0.000,1,-0.11649,-0.09276,0.000,12.187,7.583,0.000,1.00000,1.32338,6.72019,0.01542,0.13751
86949,2009,30023,0.000,0,-0.27529,-0.11649,6.234,11.760,7.155,0.000,0.99703,0.91269,6.77687,0.02096,-0.02636
86949,2009,30023,0.000,1,-0.27529,-0.11649,0.000,11.760,7.155,0.000,0.99703,0.91269,6.77687,0.02096,-0.02636
86949,2010,30023,0.000,0,1.67274,-0.27529,0.000,11.793,7.189,0.000,0.99671,1.62705,6.90430,0.01122,0.13136
86949,2010,30023,0.000,1,1.67274,-0.27529,0.000,11.793,7.189,0.000,0.99671,1.62705,6.90430,0.01122,0.13136
86949,2011,30023,0.000,0,-0.55227,1.67274,0.000,11.120,6.516,0.000,1.00000,1.04284,7.17457,0.06025,-0.04759
86949,2011,30023,0.000,1,-0.55227,1.67274,0.000,11.120,6.516,0.000,1.00000,1.04284,7.17457,0.06025,-0.04759
87496,2007,34092,0.000,0,-0.09369,1.65707,6.714,10.064,5.500,0.381,0.89374,4.16487,5.32423,0.00012,0.35772
87496,2007,34092,6.927,1,0.10068,1.46370,0.000,10.064,5.500,0.381,0.89374,4.16487,5.32423,0.00012,0.35772
87496,2008,34092,0.000,0,-0.53167,-0.09369,0.000,9.633,5.121,3.291,0.82644,2.42023,5.41277,0.00010,0.13328
87496,2008,34092,0.000,1,-0.53167,-0.09369,6.927,9.633,5.121,3.291,0.82644,2.42023,5.41277,0.00010,0.13328
87496,2009,34092,5.687,0,-0.47256,-0.53176,0.000,9.338,4.826,2.999,0.92612,1.30839,5.43961,0.00000,0.08899
87496,2009,34092,0.000,1,-0.01137,-0.53167,0.000,9.338,4.826,2.999,0.92612,1.30839,5.43961,0.00000,0.08899
87496,2010,34092,0.000,0,-0.06184,-0.01137,5.687,8.996,4.543,2.894,0.90640,1.61067,5.41998,0.00000,0.05376
87496,2010,34092,0.000,1,-0.06184,-0.01137,0.000,8.996,4.543,2.894,0.90640,1.61067,5.41998,0.00000,0.05376
87496,2011,34092,5.812,0,0.30717,0.23059,0.000,9.018,4.512,2.394,0.96856,1.54494,5.46484,0.00000,0.04919
87496,2011,34092,0.000,1,0.13335,-0.06184,0.000,9.018,4.512,2.394,0.96856,1.54494,5.46484,0.00000,0.04919
87717,2006,11440,0.000,0,0.58208,0.15337,0.000,10.843,6.240,0.000,1.00000,5.01252,7.35695,0.00000,0.20494
87717,2006,11440,0.000,1,0.58208,0.15337,5.326,10.843,6.240,0.000,1.00000,5.01252,7.35695,0.00000,0.20494
87717,2007,11440,0.000,0,-0.06441,0.58208,0.000,11.577,7.064,2.929,0.96738,5.14841,7.50842,0.00000,0.21282
87717,2007,11440,0.000,1,-0.06441,0.58208,0.000,11.577,7.064,2.929,0.96738,5.14841,7.50842,0.00000,0.21282
87717,2008,11440,0.000,0,-0.22774,-0.06441,0.000,11.453,6.952,2.630,0.98623,5.00671,7.63534,0.00000,0.17153
87717,2008,11440,4.601,1,0.04407,-0.15629,0.000,11.453,6.952,2.630,0.98623,5.00671,7.63534,0.00000,0.17153
87717,2009,11440,0.000,0,-0.05309,-0.22774,0.000,11.028,6.568,3.386,0.99310,3.70650,7.65057,0.00000,0.19766
87717,2009,11440,0.000,1,-0.05309,-0.22774,4.601,11.028,6.568,3.386,0.99310,3.70650,7.65057,0.00000,0.19766
87717,2010,11440,0.000,0,0.25214,-0.05309,0.000,10.848,6.381,2.811,0.99419,3.50422,7.75136,0.00000,0.15746
87717,2010,11440,0.000,1,0.25214,-0.05309,0.000,10.848,6.381,2.811,0.99419,3.50422,7.75136,0.00000,0.15746
87717,2011,11440,0.000,0,0.11644,0.25214,0.000,11.088,6.500,1.809,0.99591,4.67162,7.89364,0.00000,0.17021
87717,2011,11440,0.000,1,0.11644,0.25214,0.000,11.088,6.500,1.809,0.99591,4.67162,7.89364,0.00000,0.17021
87812,2007,29127,7.332,0,0.03358,-0.10012,7.057,9.668,5.302,4.833,0.19124,2.93627,6.53378,0.00000,0.13586
87812,2007,29127,7.363,1,-0.40205,0.31690,0.000,9.668,5.302,4.833,0.19124,2.93627,6.53378,0.00000,0.13586
87812,2008,29127,7.377,0,-0.08713,-0.10189,7.332,9.738,5.441,5.022,0.30487,2.51519,6.73488,0.00000,0.07974
87812,2008,29127,7.568,1,-0.01505,-0.40205,7.363,9.738,5.441,5.022,0.30487,2.51519,6.73488,0.00000,0.07974
87812,2009,29127,8.031,0,-0.30331,-0.01505,7.377,9.207,5.008,5.123,0.42156,1.96605,6.43814,0.00000,0.14244
87812,2009,29127,0.000,1,0.29740,-0.08713,7.568,9.207,5.008,5.123,0.42156,1.96605,6.43814,0.00000,0.14244
87812,2010,29127,8.408,0,1.06639,-0.30331,8.031,10.219,5.905,5.113,0.54428,3.13324,6.61182,0.00000,0.19374
87812,2010,29127,0.000,1,-0.06837,0.29740,0.000,10.219,5.905,5.113,0.54428,3.13324,6.61182,0.00000,0.19374
87812,2011,29127,7.772,0,-0.00395,1.06639,8.408,10.024,5.687,4.789,0.57151,2.91899,6.59120,0.00000,0.15876
87812,2011,29127,0.000,1,-0.11802,-0.06837,0.000,10.024,5.687,4.789,0.57151,2.91899,6.59120,0.00000,0.15876
88281,2006,23646,7.579,0,-0.23684,0.13308,8.299,9.332,4.736,0.000,0.60933,1.48133,7.83961,0.07890,0.09011
88281,2006,23646,7.569,1,-0.23684,0.13308,8.296,9.332,4.736,0.000,0.60933,1.48133,7.83961,0.07890,0.09011
88281,2007,23646,8.071,0,-0.09710,0.00956,7.579,10.459,6.249,5.443,0.75434,1.50794,7.84719,0.14833,0.06476
